Elem_name	ion.state	Wl	Ei	Ek	Ak	gi	gk	lineLeft	lineRight	bgrLeft	bgrRight	coment
Fe	I	528.326	3.03847046	5.38520741	5000000	5	7					
Fe	I	528.509	3.24096914	5.58689276	10200000	7	7					
Fe	II	528.554	10.5310027	12.8767266	1700000	4	6					
Fe	II	529.313	10.4801123	12.8224715	69000000	10	12					
Fe	II	530.033	10.5194227	12.8586008	11700000	6	8					
Fe	I	530.377	3.28302483	5.62068415	9040000	3	5					
Fe	II	530.401	10.5194227	12.8569773	5000000	6	6					
Fe	II	530.766	10.5226519	12.8586008	32800000	6	8					
Fe	II	531.135	10.5226519	12.8569773	4400000	6	6					
Fe	II	531.211	10.4801123	12.8141045	5800000	10	10					
Fe	II	531.339	10.5446893	12.8781204	5600000	4	4					
Fe	II	531.458	10.5194227	12.8523307	7500000	6	6					
Fe	II	531.55	10.4801123	12.8126137	3800000	10	8					
Fe	II	531.656	10.5446893	12.8767266	15000000	4	6					
Fe	II	531.747	10.5226519	12.8542909	2200000	6	8					
Fe	II	531.769	10.4190334	12.7505746	36900000	14	14					
Fe	II	531.904	10.5194227	12.850374	2400000	6	4					
Fe	II	531.953	10.4801123	12.8108465	14000000	10	10					
Fe	II	532.022	10.4190334	12.7494678	5600000	14	12					
Fe	I	532.259	4.43461275	6.76400977	2130000	9	9					
Fe	II	532.372	10.4552114	12.7841142	16700000	6	4					
Fe	I	532.566	3.21118938	5.53924278	20600000	9	9					
Fe	I	532.952	0.91460217	3.24096914	1150000	9	7					
Fe	II	533.042	10.5310027	12.8569773	4500000	4	6					
Fe	II	533.113	10.4477261	12.7733903	1800000	8	6					
Fe	I	533.147	4.07581091	6.40132623	1290000	9	11					
Fe	II	534.108	10.4514812	12.7728134	55000000	12	14					
Fe	I	534.141	3.2657061	5.58689276	6360000	5	7					
Fe	II	534.559	10.5310027	12.850374	10000000	4	4					
Fe	II	534.722	10.4672943	12.7859594	2100000	4	2					
Fe	II	534.744	10.4996322	12.8182037	2700000	8	8					
Fe	II	534.834	10.4552114	12.7733903	10300000	6	6					
Fe	II	534.867	10.5600846	12.8781204	31000000	2	4					
Fe	I	535.123	4.38646275	6.7033939	1400000	11	9					
Fe	II	535.342	10.4996322	12.8156139	3000000	8	6					
Fe	II	535.456	10.4477261	12.7632131	3400000	8	8					
Fe	II	535.474	10.5027943	12.8182037	7600000	8	8					
Fe	II	535.691	10.4996322	12.8141045	7400000	8	10					
Fe	II	536.036	10.4996322	12.8126137	7100000	8	8					
Fe	II	536.074	10.5027943	12.8156139	8200000	8	6					
Fe	II	536.197	10.5446893	12.8569773	10100000	4	6					
Fe	I	536.312	4.41527878	6.72707289	1800000	7	5					
Fe	II	536.424	10.5027943	12.8141045	15000000	8	10					
Fe	II	536.446	10.4996322	12.8108465	14400000	8	10					
Fe	I	536.636	4.44562726	6.75602283	55900000	5	7					
Fe	I	536.689	3.5732189	5.88338708	2460000	11	9					
Fe	II	536.77	10.5027943	12.8126137	18400000	8	8					
Fe	II	536.837	10.5446893	12.8542212	8000000	4	2					
Fe	I	536.896	4.41527878	6.72455738	71300000	7	9					
Fe	II	537.04	10.4477261	12.7563835	2200000	8	8					
Fe	I	537.145	4.37135106	6.67955657	72200000	9	11					
Fe	II	537.177	10.4477261	12.7557949	6300000	8	10					
Fe	II	537.181	10.5027943	12.8108465	3900000	8	10					
Fe	II	537.193	10.4552114	12.7632131	4900000	6	8					
Fe	II	537.277	10.5446893	12.8523307	7800000	4	6					
Fe	I	537.298	0.95815732	3.2657061	1050000	7	5					
Fe	I	537.52	4.47327202	6.77986785	3700000	7	9					
Fe	II	537.734	10.5446893	12.850374	11500000	4	4					
Fe	II	537.734	10.4514812	12.7571589	9100000	12	12					
Fe	II	538.075	10.4477261	12.7519476	2400000	8	10					
Fe	I	538.487	4.31247059	6.61492758	78100000	11	13					
Fe	II	538.856	10.5217184	12.8225962	52000000	12	14					
Fe	II	538.952	10.4514812	12.7519476	4600000	12	10					
Fe	II	539.053	10.6000744	12.9001119	1900000	6	6					
Fe	II	539.17	10.5226519	12.8221898	3100000	6	4					
Fe	II	539.186	10.5194227	12.8188939	3200000	6	4					
Fe	II	539.348	10.5194227	12.8182037	2500000	6	8					
Fe	I	539.467	3.24096914	5.53924278	4910000	7	9					
Fe	II	539.508	10.5226519	12.8207506	2500000	6	6					
Fe	II	539.534	10.4514812	12.7494678	10800000	12	12					
Fe	II	539.735	10.6000744	12.8972034	55000000	6	8					
Fe	II	539.944	10.5226519	12.8188939	10500000	6	4					
Fe	II	539.956	10.5194227	12.8156139	5300000	6	6					
Fe	I	539.978	4.44562726	6.74172473	9000000	5	5					
Fe	II	540.044	10.5615658	12.8573818	1800000	10	10					
Fe	II	540.106	10.5226519	12.8182037	5100000	6	8					
Fe	II	540.339	10.59605	12.8906141	3900000	8	8					
Fe	II	540.356	10.5615658	12.8560572	56000000	10	12					
Fe	II	540.439	10.5600846	12.8542212	29000000	2	2					
Fe	I	540.532	4.07581091	6.36955305	1920000	9	11					
Fe	I	540.565	4.43461275	6.72821528	69200000	9	11					
Fe	II	540.659	10.5600846	12.8532884	21000000	2	4					
Fe	II	540.659	10.5615658	12.8547671	3600000	10	10					
Fe	II	540.716	10.5226519	12.8156139	13800000	6	6					
Fe	I	540.728	0.99011115	3.28302483	1090000	5	3					
Fe	I	541.064	4.37135106	6.66284114	1100000	9	11					
Fe	I	541.241	4.47327202	6.76400977	63300000	7	9					
Fe	II	541.288	10.6000744	12.8906141	25500000	6	8					
Fe	II	541.347	10.5600846	12.850374	15400000	2	4					
Fe	II	541.425	10.5226519	12.8126137	7200000	6	8					
Fe	II	541.636	10.5217184	12.8107881	9000000	12	12					
Fe	I	541.67	4.38646275	6.67538611	76700000	11	13					
Fe	I	541.854	4.41527878	6.70342551	1000000	7	5					
Fe	II	541.914	10.5310027	12.8188939	3000000	4	4					
Fe	I	543.101	4.19086081	6.47375371	7270000	5	3					
Fe	II	543.15	10.59605	12.8787396	60000000	8	10					
Fe	I	543.446	4.44562726	6.72707289	4300000	5	5					
Fe	I	543.603	1.01105568	3.29183986	1700000	3	1					
Fe	II	544.257	10.6000744	12.8781204	1400000	6	4					
Fe	II	544.377	10.5446893	12.8222325	17000000	4	2					
Fe	II	544.387	10.5446893	12.8221898	27000000	4	4					
Fe	II	544.496	10.4801123	12.7571589	4800000	10	12					
Fe	II	544.59	10.6000744	12.8767266	25300000	6	6					
Fe	II	544.681	10.4801123	12.7563835	3300000	10	8					
Fe	II	544.731	10.5446893	12.8207506	29100000	4	6					
Fe	II	545.161	10.6229357	12.8972034	22600000	6	8					
Fe	II	545.283	10.4996322	12.7733903	8400000	8	6					
Fe	II	545.745	10.4801123	12.7519476	6900000	10	10					
Fe	II	545.924	10.6290223	12.9001119	27100000	4	6					
Fe	II	546.202	10.6229357	12.892869	1900000	6	6					
Fe	I	546.479	4.43461275	6.7033939	29000000	9	9					
Fe	I	546.58	4.14264893	6.411013	1770000	7	5					
Fe	II	546.745	10.6229357	12.8906141	62000000	6	8					
Fe	I	547.161	4.44562726	6.71158094	1200000	5	3					
Fe	I	547.423	4.20888328	6.47375371	2370000	5	3					
Fe	II	547.438	10.4996322	12.7644423	7100000	8	6					
Fe	II	547.51	10.5600846	12.8245941	16000000	2	2					
Fe	I	547.542	4.15435379	6.41873101	5200000	7	7					
Fe	II	547.67	10.6290223	12.892869	3000000	4	6					
Fe	II	547.735	10.4996322	12.7632131	23100000	8	8					
Fe	I	547.781	4.14264893	6.40603863	2870000	7	9					
Fe	I	547.809	4.10337372	6.36664959	8700000	9	9					
Fe	II	547.984	10.59605	12.8586008	1400000	8	8					
Fe	II	548.092	10.5600846	12.8221898	25000000	2	4					
Fe	I	548.238	4.21758325	6.47908516	13000000	3	1					
Fe	II	548.248	10.5226519	12.7841142	18100000	6	4					
Fe	I	548.277	4.10337372	6.36471779	1410000	9	9					
Fe	II	548.279	10.59605	12.8573818	11700000	8	10					
Fe	I	548.296	4.19086081	6.4521243	2800000	5	3					
Fe	II	548.383	10.5615658	12.8224715	48000000	10	12					
Fe	I	548.462	4.15435379	6.41493251	1740000	7	5					
Fe	II	548.892	10.5600846	12.8188939	4400000	2	4					
Fe	II	548.914	10.59605	12.8547671	43000000	8	10					
Fe	II	548.961	10.6000744	12.8586008	3100000	6	8					
Fe	II	549.03	10.59605	12.8542909	11100000	8	8					
Fe	II	549.36	10.6229357	12.8798182	34100000	6	8					
Fe	II	549.392	10.4996322	12.7563835	22100000	8	8					
Fe	II	549.42	10.5615658	12.8182037	1100000	10	8					
Fe	II	549.536	10.4996322	12.7557949	40000000	8	10					
Fe	II	550.01	10.6000744	12.8542909	12700000	6	8					
Fe	II	550.114	10.6229357	12.8767266	2900000	6	6					
Fe	II	550.255	10.6000744	12.8532884	7000000	6	4					
Fe	II	550.42	10.5615658	12.8141045	14100000	10	10					
Fe	II	550.474	10.4996322	12.7519476	16700000	8	10					
Fe	II	550.489	10.6000744	12.8523307	11300000	6	6					
Fe	II	550.542	10.5226519	12.7746894	10400000	6	4					
Fe	II	550.773	10.5217184	12.7728134	114000000	12	14					
Fe	II	550.86	10.5226519	12.7733903	32200000	6	6					
Fe	II	551.217	10.5615658	12.8108465	4600000	10	10					
Fe	II	551.231	10.5615658	12.8107881	22800000	10	12					
Fe	II	551.262	10.6290223	12.8781204	23000000	4	4					
Fe	I	552.398	4.20888328	6.45335558	1300000	5	5					
Fe	I	552.708	4.2305396	6.47375371	6000000	1	3					
Fe	II	553.059	10.5226519	12.7644423	20100000	6	6					
Fe	II	553.187	10.5446893	12.7859594	24000000	4	2					
Fe	II	553.362	10.5226519	12.7632131	21700000	6	8					
Fe	II	553.643	10.5446893	12.7841142	19700000	4	4					
Fe	I	553.696	4.1863644	6.42557692	2160000	5	7					
Fe	I	554.548	4.21758325	6.45335558	3400000	3	5					
Fe	II	554.574	10.6229357	12.8586008	15900000	6	8					
Fe	II	554.63	10.5217184	12.7571589	24900000	12	12					
Fe	I	554.805	4.37135106	6.6060875	1000000	9	11					
Fe	II	554.968	10.5217184	12.7557949	3000000	12	10					
Fe	II	554.977	10.6229357	12.8569773	10500000	6	6					
Fe	II	555.054	10.5226519	12.7563835	17700000	6	8					
Fe	I	555.953	4.47327202	6.7033939	1300000	7	9					
Fe	II	555.983	10.5446893	12.7746894	8900000	4	4					
Fe	II	556.134	10.6229357	12.8523307	6400000	6	6					
Fe	I	556.176	4.43461275	6.66384071	2100000	9	7					
Fe	II	556.268	10.5217184	12.7505746	4000000	12	14					
Fe	II	556.307	10.5446893	12.7733903	9900000	4	6					
Fe	II	556.493	10.6290223	12.8569773	10100000	4	6					
Fe	I	556.514	4.19086081	6.41873101	3400000	5	7					
Fe	I	557.116	3.41695281	5.64241573	23400000	5	3					
Fe	II	557.182	10.6290223	12.8542212	16000000	4	2					
Fe	II	557.307	10.59605	12.8207506	3100000	8	6					
Fe	I	557.439	3.3965088	5.62068415	22800000	7	5					
Fe	I	557.465	4.19086081	6.41493251	2070000	5	5					
Fe	II	557.656	10.6290223	12.8523307	5200000	4	6					
Fe	I	557.764	3.43018998	5.65307019	25000000	3	1					
Fe	II	557.946	10.59605	12.8182037	21000000	8	8					
Fe	II	557.956	10.6000744	12.8221898	12700000	6	4					
Fe	II	558.148	10.6290223	12.850374	16800000	4	4					
Fe	II	558.318	10.6000744	12.8207506	10700000	6	6					
Fe	II	558.55	10.5446893	12.7644423	5300000	4	6					
Fe	I	558.831	3.3682564	5.58689276	21900000	9	7					
Fe	II	558.958	10.6000744	12.8182037	4900000	6	8					
Fe	II	558.977	10.59605	12.8141045	31100000	8	10					
Fe	II	559.611	10.6000744	12.8156139	4000000	6	6					
Fe	I	559.621	4.54850612	6.76400977	5200000	9	9					
Fe	I	560.178	4.26045326	6.47375371	2690000	3	3					
Fe	I	560.432	4.15435379	6.36664959	1730000	7	9					
Fe	I	560.45	3.43018998	5.64241573	10000000	3	3					
Fe	I	561.72	3.33201954	5.53924278	26400000	11	9					
Fe	I	562.019	4.20888328	6.41493251	2240000	5	5					
Fe	I	562.61	3.41695281	5.62068415	7410000	5	5					
Fe	II	563.143	10.5615658	12.7632131	3400000	10	8					
Fe	I	563.551	4.99127081	7.19132379	7700000	11	13					
Fe	I	563.983	4.22036211	6.41873101	4400000	9	7					
Fe	II	564.125	10.6229357	12.8207506	7800000	6	6					
Fe	I	564.3	4.2562228	6.45335558	3000000	7	5					
Fe	II	564.544	7.6530572	9.8492422	1200000	8	8					
Fe	II	564.696	10.5615658	12.7571589	27200000	10	12					
Fe	II	564.779	10.6229357	12.8182037	6800000	6	8					
Fe	II	565.047	10.5615658	12.7557949	14300000	10	10					
Fe	I	565.156	5.09954435	7.2933513	5100000	3	5					
Fe	I	565.227	5.08559017	7.2791181	3300000	5	7					
Fe	II	565.309	10.6290223	12.8222325	25000000	4	2					
Fe	II	565.321	10.6290223	12.8221898	5100000	4	4					
Fe	I	565.675	5.06378173	7.2555755	4700000	7	9					
Fe	II	565.692	10.6290223	12.8207506	9800000	4	6					
Fe	I	566.023	4.28330826	6.47375371	4520000	5	3					
Fe	I	566.039	3.3965088	5.58689276	4340000	7	7					
Fe	II	566.171	10.6290223	12.8188939	19800000	4	4					
Fe	I	566.292	4.284348	6.47375371	1220000	1	3					
Fe	I	566.409	4.17769679	6.36664959	6180000	11	9					
Fe	II	567.02	10.6290223	12.8156139	4300000	4	6					
Fe	II	567.683	10.6000744	12.7841142	13700000	6	4					
Fe	I	568.06	4.65203107	6.83462125	3700000	5	7					
Fe	I	568.811	4.54850612	6.72821528	6710000	9	11					
Fe	II	569.257	10.6780583	12.8560572	11500000	10	12					
Fe	I	569.308	4.30127816	6.47908516	6700000	3	1					
Fe	II	570.484	10.6000744	12.7733903	6200000	6	6					
Fe	I	570.705	4.30127816	6.47375371	3010000	3	3					
Fe	I	570.757	4.60759327	6.77986785	6100000	7	9					
Fe	I	571.096	3.3682564	5.53924278	2130000	9	9					
Fe	I	571.343	4.28330826	6.45335558	1500000	5	5					
Fe	II	571.668	10.8576631	13.0264775	2400000	6	8					
Fe	I	571.942	4.284348	6.4521243	5400000	1	3					
Fe	II	572.104	10.59605	12.7632131	3000000	8	8					
Fe	II	572.814	10.7142644	12.8787396	18700000	8	10					
Fe	II	573.168	10.6000744	12.7632131	1800000	6	8					
Fe	II	573.177	10.7370057	12.9001119	3300000	6	6					
Fe	I	573.335	4.2562228	6.41873101	1600000	7	7					
Fe	II	573.913	10.59605	12.7563835	1800000	8	8					
Fe	II	573.948	10.7370057	12.8972034	12400000	6	8					
Fe	II	574.816	10.6290223	12.7859594	40000000	4	2					
Fe	II	575.031	10.8979851	13.0541176	3100000	2	4					
Fe	II	575.308	10.6290223	12.7841142	12300000	4	4					
Fe	I	575.472	4.26045326	6.41493251	8260000	3	5					
Fe	II	575.704	10.7370057	12.8906141	2500000	6	8					
Fe	I	576.459	4.20888328	6.35967275	9600000	5	7					
Fe	II	576.851	10.7507828	12.9001119	4700000	4	6					
Fe	II	577.005	10.8532849	13.0020396	3100000	8	10					
Fe	I	577.668	4.22036211	6.36664959	1120000	9	9					
Fe	II	577.835	10.6290223	12.7746894	7100000	4	4					
Fe	II	578.173	10.6780583	12.8224715	44000000	10	12					
Fe	II	578.194	10.7142644	12.8586008	11800000	8	8					
Fe	II	578.523	10.7142644	12.8573818	46000000	8	10					
Fe	II	578.605	10.7370057	12.8798182	34800000	6	8					
Fe	II	578.801	10.7507828	12.892869	2900000	4	6					
Fe	II	579.23	10.7142644	12.8547671	1700000	8	10					
Fe	II	580.024	10.906287	13.0438578	3000000	4	6					
Fe	II	580.438	10.6780583	12.8141045	7000000	10	10					
Fe	I	580.833	4.60759327	6.74218434	2700000	7	7					
Fe	II	581.325	10.6780583	12.8108465	4800000	10	10					
Fe	II	581.34	10.6780583	12.8107881	2000000	10	12					
Fe	I	581.799	4.54850612	6.67955657	4490000	9	11					
Fe	II	582.814	10.7507828	12.8781204	8200000	4	4					
Fe	II	583.196	10.7507828	12.8767266	20700000	4	6					
Fe	II	584.061	10.8451196	12.9679155	4100000	10	12					
Fe	II	584.391	10.7370057	12.8586008	11500000	6	8					
Fe	I	585.384	4.54850612	6.66650376	1100000	9	9					
Fe	II	585.581	10.7370057	12.8542909	18800000	6	8					
Fe	I	585.771	4.29441489	6.411013	1830000	5	5					
Fe	II	587.34	10.8288892	12.9398343	7300000	12	14					
Fe	II	588.016	10.9179622	13.0264775	1600000	6	8					
Fe	I	588.545	3.95972364	6.06634697	1900000	3	5					
Fe	II	588.665	10.7507828	12.8569773	64000000	4	6					
Fe	II	589.697	10.7507828	12.8532884	6100000	4	4					
Fe	II	589.966	10.7507828	12.8523307	11800000	4	6					
Fe	II	590.446	10.7142644	12.8141045	50000000	8	10					
Fe	II	590.516	10.7507828	12.850374	5300000	4	4					
Fe	I	590.731	4.65203107	6.75085864	11000000	5	3					
Fe	I	592.943	4.65203107	6.74302768	5400000	5	3					
Fe	I	593.132	4.54850612	6.63883718	1100000	9	7					
Fe	I	593.63	3.92860683	6.01718438	2000000	5	7					
Fe	II	594.604	10.6780583	12.7632131	3200000	10	8					
Fe	II	595.007	10.7370057	12.8207506	19700000	6	6					
Fe	I	595.437	3.98410712	6.06634697	1500000	5	5					
Fe	II	595.735	10.7370057	12.8182037	42000000	6	8					
Fe	II	596.336	10.6780583	12.7571589	74000000	10	12					
Fe	II	596.558	10.6780583	12.7563835	2400000	10	8					
Fe	II	596.727	10.6780583	12.7557949	21900000	10	10					
Fe	II	597.833	10.6780583	12.7519476	8600000	10	10					
Fe	II	598.551	10.7507828	12.8221898	9500000	4	4					
Fe	II	598.967	10.7507828	12.8207506	12200000	4	6					
Fe	II	599.505	10.7507828	12.8188939	1300000	4	4					
Fe	II	600.274	10.9365793	13.0020396	1100000	8	10					
Fe	I	602.872	4.07581091	6.13237029	1360000	9	11					
Fe	II	605.111	10.7142644	12.7632131	9600000	8	8					
Fe	I	606.716	2.60850194	4.65203107	1070000	5	5					
Fe	II	607.135	10.7142644	12.7563835	7100000	8	8					
Fe	II	607.31	10.7142644	12.7557949	10200000	8	10					
Fe	I	608.069	4.65203107	6.69101333	2900000	5	5					
Fe	II	608.457	10.7142644	12.7519476	3800000	8	10					
Fe	I	609.533	4.60759327	6.64167865	1200000	7	5					
Fe	I	610.498	4.73314079	6.76400977	1520000	7	9					
Fe	I	613.831	2.45343044	4.47327202	1010000	9	7					
Fe	I	613.939	2.58810592	4.60759327	1000000	7	7					
Fe	I	614.343	3.60252504	5.62068415	1230000	7	5					
Fe	I	615.943	4.07581091	6.08872711	1200000	9	9					
Fe	I	621.686	4.1863644	6.18068544	1180000	5	7					
Fe	I	623.436	3.65369332	5.64241573	3420000	5	3					
Fe	I	624.805	3.60252504	5.58689276	3240000	7	7					
Fe	II	629.357	10.9300968	12.9001119	63000000	4	6					
Fe	I	630.324	3.65369332	5.62068415	6430000	5	5					
Fe	I	631.705	4.14264893	6.10533975	1400000	7	7					
Fe	I	633.858	3.68638944	5.64241573	7710000	3	3					
Fe	I	634.063	4.79546566	6.75085864	5100000	5	3					
Fe	II	635.892	10.9088324	12.8586008	35500000	6	8					
Fe	II	636.423	10.9088324	12.8569773	8800000	6	6					
Fe	I	636.612	4.79546566	6.74302768	2100000	5	3					
Fe	II	636.919	10.9300968	12.8767266	3900000	4	6					
Fe	II	637.078	11.2913111	13.2374489	2700000	6	8					
Fe	II	637.756	10.9340507	12.8781204	40000000	2	4					
Fe	II	637.944	10.9088324	12.8523307	5800000	6	6					
Fe	I	638.251	4.1863644	6.12892712	1380000	5	5					
Fe	II	639.107	11.3073311	13.2472961	8000000	2	4					
Fe	I	640.177	3.60252504	5.53924278	9270000	7	9					
Fe	I	640.979	3.68638944	5.62068415	3120000	3	5					
Fe	I	641.342	3.65369332	5.58689276	4430000	5	7					
Fe	II	641.603	11.0494038	12.9818165	12500000	6	8					
Fe	II	642.142	11.0164343	12.9472309	3000000	8	6					
Fe	I	642.172	4.73314079	6.66384071	12000000	7	7					
Fe	II	642.75	11.0164343	12.9453973	15900000	8	10					
Fe	II	643.446	10.9300968	12.8569773	1600000	4	6					
Fe	II	644.024	11.0164343	12.9415873	3100000	8	8					
Fe	II	645.694	10.9340507	12.8542212	36000000	2	2					
Fe	I	647.098	4.83485507	6.75085864	8300000	3	3					
Fe	II	649.019	11.0756571	12.985988	8100000	4	6					
Fe	II	649.111	10.9088324	12.8188939	6800000	6	4					
Fe	II	649.346	10.9088324	12.8182037	17800000	6	8					
Fe	II	649.701	11.0930363	13.0013649	47000000	2	4					
Fe	I	649.754	4.83485507	6.74302768	6400000	3	3					
Fe	I	649.826	4.79546566	6.70342551	7800000	5	5					
Fe	II	649.873	11.0494038	12.9572238	23900000	6	6					
Fe	II	650.227	10.9088324	12.8156139	7200000	6	6					
Fe	II	651.254	10.9088324	12.8126137	3700000	6	8					
Fe	II	653.295	11.0494038	12.9472309	6800000	6	6					
Fe	I	653.573	4.55852281	6.45554341	1200000	7	5					
Fe	II	653.628	11.0756571	12.9725199	46000000	4	4					
Fe	II	654.203	11.0930363	12.9882304	45000000	2	2					
Fe	II	654.318	11.0505342	12.9453973	34800000	8	10					
Fe	II	654.561	11.0002994	12.8944571	27000000	10	8					
Fe	II	655.02	11.0164343	12.909265	45000000	8	6					
Fe	II	655.244	11.0494038	12.9415873	19600000	6	8					
Fe	II	655.26	10.9300968	12.8222325	13300000	4	2					
Fe	II	655.267	11.0896991	12.9818165	14700000	6	8					
Fe	II	655.414	11.0756571	12.9673497	7300000	4	4					
Fe	II	655.636	11.0505342	12.9415873	18700000	8	8					
Fe	II	655.814	10.9340507	12.8245941	25000000	2	2					
Fe	II	656.292	11.1122017	13.0013649	7600000	4	4					
Fe	II	656.719	11.0002994	12.8882321	61000000	10	10					
Fe	I	657.103	4.73314079	6.61997175	6000000	7	9					
Fe	II	657.324	11.0002994	12.8864963	69000000	10	12					
Fe	I	659.938	4.79546566	6.67419029	2000000	5	7					
Fe	II	660.185	11.0164343	12.8944571	37800000	8	8					
Fe	II	661.15	10.9088324	12.7841142	6600000	6	4					
Fe	II	662.38	11.0164343	12.8882321	17200000	8	10					
Fe	I	663.558	4.55852281	6.4269984	3440000	7	7					
Fe	II	664.489	10.9088324	12.7746894	3400000	6	4					
Fe	II	664.952	10.9088324	12.7733903	7900000	6	6					
Fe	II	666.631	11.0494038	12.909265	9000000	6	6					
Fe	II	668.068	10.9300968	12.7859594	24000000	4	2					
Fe	II	668.159	10.9088324	12.7644423	5300000	6	6					
Fe	II	668.733	10.9300968	12.7841142	11100000	4	4					
Fe	II	668.872	11.4345108	13.288142	6600000	4	2					
Fe	II	669.495	10.9340507	12.7859594	1000000	2	2					
Fe	II	671.073	10.9088324	12.7563835	4100000	6	8					
Fe	II	672.15	10.9300968	12.7746894	6000000	4	4					
Fe	II	672.623	10.9300968	12.7733903	3800000	4	6					
Fe	II	675.071	11.2079078	13.0445113	1300000	8	10					
Fe	II	675.185	11.2377818	13.0740788	4200000	6	8					
Fe	I	675.457	4.63819369	6.47375371	3050000	3	3					
Fe	II	675.624	11.1669291	13.0020396	1400000	10	10					
Fe	II	675.903	10.9300968	12.7644423	2500000	4	6					
Fe	II	677.277	11.195851	13.0264775	8000000	8	8					
Fe	II	677.912	11.445572	13.2744861	9400000	2	4					
Fe	II	678.904	11.2703037	13.0965456	2300000	6	6					
Fe	II	679.441	11.2190607	13.0438578	18600000	6	6					
Fe	II	680.501	11.2321638	13.0541176	18900000	4	4					
Fe	I	680.588	4.65203107	6.47375371	1530000	5	3					
Fe	I	681.214	4.60695104	6.4269984	2120000	5	7					
Fe	II	681.702	11.2389481	13.0576934	14100000	2	4					
Fe	II	681.702	11.1491737	12.9679155	2900000	12	12					
Fe	II	681.713	11.2553628	13.0740788	7700000	8	8					
Fe	I	682.225	4.63819369	6.45554341	1500000	3	5					
Fe	I	683.048	4.63819369	6.45335558	3700000	3	5					
Fe	I	684.323	4.60695104	6.41873101	3400000	5	7					
Fe	II	684.355	11.2321638	13.0438578	65000000	4	6					
Fe	I	684.457	4.63819369	6.44961696	2400000	3	3					
Fe	I	684.554	4.54850612	6.35967275	2600000	9	7					
Fe	I	685.705	4.55852281	6.36664959	2860000	7	9					
Fe	II	685.752	11.2885412	13.0965456	8700000	4	6					
Fe	II	685.975	11.2190607	13.0264775	73000000	6	8					
Fe	I	686.004	4.60759327	6.41493251	3330000	7	5					
Fe	II	686.218	11.195851	13.0026236	8400000	8	8					
Fe	II	686.289	11.4345108	13.2411006	4600000	4	6					
Fe	II	686.44	11.195851	13.0020396	53000000	8	10					
